product,type,quantity,selling_price,cost_price,shipping,fees,date,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
Mechanical Keyboard,sale,3.0,4207.715640184078,2490.0,24.0,84.15431280368158,26-07-2023,,,,
Ethernet Adapter,sale,3.0,3808.2484025374642,2374.0,5.0,76.16496805074928,10-04-2023,,,,
External SSD,purchase,12.0,0.0,3208.0,93.0,0.0,28-07-2023,,,,
Bluetooth Speaker,sale,1.0,6056.821069282313,3808.0,35.0,121.13642138564626,02-10-2023,,,,
USB-C Hub,sale,2.0,2203.5433701313336,1472.0,37.0,44.070867402626675,23-08-2023,,,,
Noise Cancelling Headphones,sale,2.0,883.2084537728734,576.0,24.0,17.66416907545747,20-03-2023,,,,
External SSD,purchase,90.0,0.0,2137.0,59.0,0.0,27-07-2023,,,,
Webcam,purchase,74.0,0.0,3143.0,84.0,0.0,20-02-2023,,,,
Laptop Stand,sale,4.0,3470.872720745312,2437.0,6.0,69.41745441490625,21-09-2023,,,,
Bluetooth Speaker,sale,4.0,5653.361861172324,3149.0,37.0,113.06723722344648,10-04-2023,,,,
USB-C Hub,sale,3.0,5846.959111684433,3878.0,30.0,116.93918223368867,30-03-2023,,,,
Laptop Stand,sale,2.0,2995.7115892539846,2339.0,23.0,59.91423178507969,05-04-2023,,,,
Bluetooth Speaker,sale,2.0,4641.331175317985,2613.0,16.0,92.82662350635971,16-12-2023,,,,
Ethernet Adapter,sale,4.0,6274.64592484788,4823.0,22.0,125.49291849695761,14-08-2023,,,,
External SSD,purchase,54.0,0.0,564.0,137.0,0.0,23-04-2023,,,,
Noise Cancelling Headphones,sale,1.0,3416.5831315692462,2358.0,6.0,68.33166263138493,01-06-2023,,,,
External SSD,sale,1.0,4686.599453039381,3410.0,28.0,93.73198906078763,09-10-2023,,,,
Noise Cancelling Headphones,purchase,89.0,0.0,1035.0,80.0,0.0,04-08-2023,,,,
Bluetooth Speaker,sale,4.0,5221.1960758850755,2907.0,45.0,104.42392151770152,07-01-2023,,,,
Wireless Mouse,sale,4.0,4211.294991456853,3194.0,28.0,84.22589982913705,23-01-2023,,,,
USB-C Hub,sale,1.0,5919.430572840527,4563.0,46.0,118.38861145681054,26-06-2023,,,,
USB-C Hub,sale,3.0,2472.953808939689,1805.0,44.0,49.45907617879379,21-10-2023,,,,
Mechanical Keyboard,purchase,75.0,0.0,3041.0,27.0,0.0,06-04-2023,,,,
Webcam,sale,4.0,6278.903600114202,3641.0,28.0,125.57807200228405,08-05-2023,,,,
Ethernet Adapter,sale,3.0,4107.837289540132,2437.0,26.0,82.15674579080263,05-10-2023,,,,
Gaming Monitor,purchase,70.0,0.0,2622.0,76.0,0.0,20-01-2023,,,,
External SSD,sale,2.0,5775.77523200247,3756.0,19.0,115.5155046400494,24-07-2023,,,,
Noise Cancelling Headphones,sale,1.0,5881.389102530967,4878.0,24.0,117.62778205061933,09-07-2023,,,,
Laptop Stand,sale,3.0,5111.233468218457,3059.0,5.0,102.22466936436915,13-05-2023,,,,
Laptop Stand,sale,4.0,4506.5970453804475,3687.0,47.0,90.13194090760895,17-03-2023,,,,
Wireless Mouse,sale,1.0,5981.171628439982,3879.0,49.0,119.62343256879964,19-11-2023,,,,
Webcam,purchase,22.0,0.0,4666.0,13.0,0.0,22-05-2023,,,,
Laptop Stand,sale,1.0,6227.760260525987,4214.0,18.0,124.55520521051974,24-09-2023,,,,
Bluetooth Speaker,purchase,30.0,0.0,3957.0,23.0,0.0,15-09-2023,,,,
External SSD,sale,1.0,5886.59991953764,4325.0,45.0,117.73199839075279,23-01-2023,,,,
Noise Cancelling Headphones,purchase,25.0,0.0,1187.0,121.0,0.0,23-10-2023,,,,
Ethernet Adapter,sale,1.0,7437.485339607141,4898.0,48.0,148.74970679214283,06-01-2023,,,,
Ethernet Adapter,sale,3.0,4559.306592594933,3376.0,33.0,91.18613185189866,16-02-2023,,,,
External SSD,sale,4.0,3336.4017633146213,2526.0,11.0,66.72803526629242,12-06-2023,,,,
Bluetooth Speaker,sale,3.0,2342.809523238908,1445.0,18.0,46.85619046477816,23-02-2023,,,,
Ethernet Adapter,purchase,15.0,0.0,1141.0,34.0,0.0,26-01-2023,,,,
Bluetooth Speaker,sale,4.0,3830.7219202911024,2769.0,43.0,76.61443840582204,03-10-2023,,,,
Ethernet Adapter,sale,3.0,8456.764182993913,4906.0,48.0,169.13528365987827,04-06-2023,,,,
Ethernet Adapter,sale,2.0,5570.734039250021,3581.0,8.0,111.41468078500043,29-10-2023,,,,
Ethernet Adapter,sale,1.0,1371.3573856706528,845.0,45.0,27.427147713413056,26-06-2023,,,,
Noise Cancelling Headphones,sale,2.0,5313.428383381141,4271.0,21.0,106.26856766762283,14-01-2023,,,,
Gaming Monitor,sale,3.0,2624.843439925991,1941.0,17.0,52.49686879851982,27-11-2023,,,,
Webcam,purchase,80.0,0.0,4908.0,144.0,0.0,23-09-2023,,,,
Webcam,purchase,17.0,0.0,4348.0,56.0,0.0,23-12-2023,,,,
Ethernet Adapter,sale,3.0,1009.1163593112321,811.0,7.0,20.182327186224644,13-05-2023,,,,
Wireless Mouse,sale,3.0,5365.987881891772,3205.0,13.0,107.31975763783545,20-07-2023,,,,
USB-C Hub,sale,3.0,2175.3722665916193,1306.0,31.0,43.507445331832386,22-03-2023,,,,
Ethernet Adapter,sale,1.0,1696.6186836334086,947.0,44.0,33.93237367266817,08-01-2023,,,,
USB-C Hub,purchase,21.0,0.0,3402.0,10.0,0.0,20-06-2023,,,,
External SSD,sale,3.0,1409.9886737615673,871.0,31.0,28.199773475231346,23-07-2023,,,,
USB-C Hub,sale,2.0,5132.926357558334,3877.0,19.0,102.65852715116668,15-05-2023,,,,
Laptop Stand,sale,1.0,5931.936669961074,4029.0,38.0,118.63873339922148,09-08-2023,,,,
USB-C Hub,sale,4.0,2059.458993526391,1213.0,17.0,41.18917987052782,30-10-2023,,,,
Bluetooth Speaker,sale,4.0,3328.6297917164643,2121.0,27.0,66.57259583432929,04-11-2023,,,,
External SSD,purchase,80.0,0.0,3153.0,119.0,0.0,23-07-2023,,,,
Ethernet Adapter,sale,3.0,1153.8186325802658,697.0,24.0,23.076372651605315,17-09-2023,,,,
Webcam,sale,2.0,7371.327483584297,4997.0,21.0,147.42654967168593,20-02-2023,,,,
Gaming Monitor,sale,3.0,6845.105673969046,4230.0,32.0,136.90211347938092,26-08-2023,,,,
USB-C Hub,sale,3.0,926.999242217441,746.0,29.0,18.53998484434882,26-07-2023,,,,
Noise Cancelling Headphones,sale,1.0,2146.9375002982606,1521.0,46.0,42.93875000596521,25-10-2023,,,,
Bluetooth Speaker,sale,1.0,3617.5925017849218,2911.0,9.0,72.35185003569843,12-06-2023,,,,
Mechanical Keyboard,sale,3.0,4097.977099927199,2791.0,40.0,81.95954199854397,02-02-2023,,,,
Bluetooth Speaker,sale,1.0,4056.91059392106,2429.0,35.0,81.1382118784212,08-05-2023,,,,
Gaming Monitor,sale,2.0,7312.741472402025,4603.0,22.0,146.25482944804048,15-03-2023,,,,
External SSD,sale,1.0,8144.928386134532,4789.0,35.0,162.89856772269064,27-05-2023,,,,
Laptop Stand,sale,2.0,6257.6459933897695,4229.0,44.0,125.15291986779539,06-06-2023,,,,
Webcam,sale,3.0,4949.612961905536,3763.0,25.0,98.99225923811073,18-11-2023,,,,
Gaming Monitor,sale,4.0,6252.700885623939,4024.0,31.0,125.05401771247878,29-08-2023,,,,
Gaming Monitor,sale,3.0,1634.1342662522404,1138.0,11.0,32.68268532504481,18-08-2023,,,,
Bluetooth Speaker,purchase,52.0,0.0,2634.0,17.0,0.0,01-10-2023,,,,
External SSD,sale,4.0,7479.031461595292,4991.0,16.0,149.58062923190585,20-07-2023,,,,
Webcam,sale,4.0,5415.915841233608,3850.0,28.0,108.31831682467217,23-07-2023,,,,
Laptop Stand,purchase,65.0,0.0,873.0,145.0,0.0,04-05-2023,,,,
Webcam,sale,1.0,2588.2994119951763,1810.0,34.0,51.76598823990353,07-10-2023,,,,
Bluetooth Speaker,purchase,24.0,0.0,2647.0,43.0,0.0,01-01-2023,,,,
USB-C Hub,sale,1.0,6082.227481769782,3454.0,30.0,121.64454963539563,10-01-2023,,,,
Gaming Monitor,purchase,27.0,0.0,2037.0,53.0,0.0,17-01-2023,,,,
Ethernet Adapter,purchase,96.0,0.0,3054.0,128.0,0.0,07-11-2023,,,,
Gaming Monitor,sale,2.0,1378.9044975636177,1089.0,15.0,27.578089951272354,25-12-2023,,,,
Webcam,sale,1.0,3811.8592018513873,2683.0,31.0,76.23718403702775,06-06-2023,,,,
Ethernet Adapter,sale,2.0,3720.9325963670867,2372.0,17.0,74.41865192734174,15-07-2023,,,,
Noise Cancelling Headphones,purchase,63.0,0.0,1265.0,51.0,0.0,13-05-2023,,,,
Ethernet Adapter,purchase,56.0,0.0,3474.0,107.0,0.0,15-07-2023,,,,
Noise Cancelling Headphones,sale,3.0,5447.312790800192,3358.0,46.0,108.94625581600383,18-11-2023,,,,
Webcam,purchase,95.0,0.0,2216.0,10.0,0.0,09-04-2023,,,,
External SSD,purchase,13.0,0.0,3802.0,110.0,0.0,23-10-2023,,,,
Wireless Mouse,purchase,91.0,0.0,2840.0,87.0,0.0,09-06-2023,,,,
Laptop Stand,sale,2.0,2488.084375899573,1718.0,19.0,49.76168751799146,30-06-2023,,,,
Noise Cancelling Headphones,sale,3.0,1930.1111595674945,1357.0,47.0,38.60222319134989,17-08-2023,,,,
Mechanical Keyboard,sale,1.0,4842.574892623908,3946.0,47.0,96.85149785247818,20-07-2023,,,,
External SSD,sale,3.0,1746.263579852951,1120.0,44.0,34.925271597059016,14-05-2023,,,,
Webcam,sale,4.0,5226.759017395434,3695.0,33.0,104.53518034790868,13-02-2023,,,,
Wireless Mouse,sale,2.0,4640.2724555751265,3755.0,34.0,92.80544911150253,23-12-2023,,,,
Noise Cancelling Headphones,purchase,96.0,0.0,4840.0,95.0,0.0,09-02-2023,,,,
Ethernet Adapter,sale,2.0,1029.0560763902085,849.0,37.0,20.58112152780417,23-09-2023,,,,
Wireless Mouse,purchase,12.0,0.0,1349.0,30.0,0.0,10-11-2023,,,,
Laptop Stand,sale,2.0,783.9708962500898,509.0,25.0,15.679417925001797,25-07-2023,,,,
Mechanical Keyboard,sale,2.0,2414.649808143183,1437.0,18.0,48.29299616286366,10-01-2023,,,,
Webcam,sale,4.0,5200.796454989892,4086.0,17.0,104.01592909979783,26-09-2023,,,,
External SSD,sale,3.0,5773.55251350929,3621.0,21.0,115.47105027018581,06-12-2023,,,,
Ethernet Adapter,sale,4.0,3091.4037721918417,1774.0,14.0,61.82807544383684,15-05-2023,,,,
Noise Cancelling Headphones,sale,4.0,2983.5935696053107,2279.0,49.0,59.67187139210621,15-08-2023,,,,
Ethernet Adapter,sale,4.0,3717.9435629972236,2923.0,45.0,74.35887125994448,11-08-2023,,,,
Bluetooth Speaker,sale,3.0,2484.828842510143,1654.0,8.0,49.69657685020287,08-01-2023,,,,
Gaming Monitor,sale,4.0,1166.9829646239489,753.0,34.0,23.339659292478977,24-10-2023,,,,
Ethernet Adapter,sale,3.0,4780.28789413267,3093.0,45.0,95.60575788265339,21-03-2023,,,,
Ethernet Adapter,sale,1.0,4186.217317012412,3291.0,33.0,83.72434634024825,29-06-2023,,,,
Wireless Mouse,purchase,11.0,0.0,3473.0,109.0,0.0,01-02-2023,,,,
Webcam,sale,3.0,4965.761945755167,3150.0,32.0,99.31523891510335,22-07-2023,,,,
USB-C Hub,purchase,36.0,0.0,2149.0,84.0,0.0,09-05-2023,,,,
Ethernet Adapter,sale,4.0,5208.404301269363,3194.0,42.0,104.16808602538725,24-02-2023,,,,
Bluetooth Speaker,sale,2.0,3950.700329229395,2366.0,8.0,79.0140065845879,20-10-2023,,,,
Wireless Mouse,sale,3.0,909.6544911930282,508.0,12.0,18.193089823860564,02-04-2023,,,,
External SSD,sale,2.0,2499.230281554186,1810.0,46.0,49.984605631083724,11-01-2023,,,,
Noise Cancelling Headphones,purchase,78.0,0.0,2548.0,55.0,0.0,26-09-2023,,,,
Webcam,sale,4.0,1413.6221659490207,1146.0,26.0,28.272443318980415,23-08-2023,,,,
Gaming Monitor,purchase,28.0,0.0,732.0,24.0,0.0,02-01-2023,,,,
Ethernet Adapter,sale,2.0,6915.133643881752,3909.0,27.0,138.30267287763505,28-08-2023,,,,
USB-C Hub,purchase,34.0,0.0,4367.0,146.0,0.0,20-12-2023,,,,
Wireless Mouse,sale,1.0,6809.451458886156,4791.0,15.0,136.1890291777231,13-03-2023,,,,
Wireless Mouse,purchase,7.0,0.0,4179.0,59.0,0.0,07-09-2023,,,,
Bluetooth Speaker,sale,3.0,2768.258021419143,1956.0,44.0,55.365160428382865,19-05-2023,,,,
Wireless Mouse,sale,3.0,3509.893350348815,2444.0,5.0,70.19786700697631,31-07-2023,,,,
Wireless Mouse,sale,2.0,1419.3561767189758,791.0,7.0,28.387123534379516,04-05-2023,,,,
Bluetooth Speaker,sale,2.0,848.4287856361047,590.0,14.0,16.968575712722096,14-01-2023,,,,
External SSD,sale,1.0,1868.2625062411776,1520.0,32.0,37.365250124823554,14-06-2023,,,,
Ethernet Adapter,sale,4.0,3741.6067295200123,3022.0,5.0,74.83213459040024,18-12-2023,,,,
Noise Cancelling Headphones,sale,1.0,4662.957633196295,3823.0,14.0,93.2591526639259,08-11-2023,,,,
Gaming Monitor,sale,3.0,4995.149717726163,3894.0,47.0,99.90299435452326,22-09-2023,,,,
Webcam,sale,4.0,7124.681156536788,4821.0,28.0,142.49362313073576,13-04-2023,,,,
Webcam,sale,3.0,3202.066547927506,2064.0,44.0,64.04133095855012,30-06-2023,,,,
External SSD,sale,2.0,7800.03526724444,4861.0,13.0,156.0007053448888,24-06-2023,,,,
External SSD,sale,1.0,6774.947064482766,4753.0,29.0,135.49894128965533,30-12-2023,,,,
Wireless Mouse,sale,4.0,6392.38813794312,4733.0,47.0,127.84776275886239,13-08-2023,,,,
Webcam,purchase,17.0,0.0,2430.0,118.0,0.0,16-10-2023,,,,
Wireless Mouse,purchase,98.0,0.0,2198.0,35.0,0.0,23-05-2023,,,,
Wireless Mouse,purchase,21.0,0.0,2392.0,44.0,0.0,09-10-2023,,,,
Mechanical Keyboard,sale,4.0,2310.998166989747,1610.0,32.0,46.219963339794944,24-12-2023,,,,
Laptop Stand,sale,4.0,8287.647635082121,4822.0,20.0,165.75295270164244,27-08-2023,,,,
USB-C Hub,purchase,84.0,0.0,4334.0,97.0,0.0,06-10-2023,,,,
Ethernet Adapter,purchase,18.0,0.0,1433.0,125.0,0.0,05-07-2023,,,,
Mechanical Keyboard,sale,3.0,1073.3702576044595,788.0,38.0,21.467405152089192,18-06-2023,,,,
External SSD,sale,4.0,2593.0421366750415,1659.0,19.0,51.86084273350083,13-02-2023,,,,
Mechanical Keyboard,sale,4.0,5664.158085080851,3663.0,48.0,113.28316170161703,05-09-2023,,,,
Wireless Mouse,sale,1.0,3635.1519842421344,2152.0,17.0,72.7030396848427,27-03-2023,,,,
Webcam,sale,3.0,6599.333775995392,4339.0,38.0,131.98667551990783,08-04-2023,,,,
Mechanical Keyboard,sale,3.0,4740.223160046494,3903.0,9.0,94.80446320092987,27-12-2023,,,,
Mechanical Keyboard,purchase,30.0,0.0,530.0,106.0,0.0,12-01-2023,,,,
Bluetooth Speaker,sale,4.0,4968.2852559694475,3564.0,31.0,99.36570511938895,15-03-2023,,,,
Bluetooth Speaker,sale,1.0,1633.6435988746505,1038.0,41.0,32.67287197749301,20-08-2023,,,,
Ethernet Adapter,sale,2.0,3222.4919635995425,2447.0,35.0,64.44983927199085,25-06-2023,,,,
Wireless Mouse,sale,3.0,6141.0433730755185,4593.0,31.0,122.82086746151037,16-11-2023,,,,
USB-C Hub,sale,4.0,3757.862564437652,2530.0,29.0,75.15725128875305,27-09-2023,,,,
Mechanical Keyboard,sale,1.0,6713.678538715313,4396.0,26.0,134.27357077430628,15-10-2023,,,,
External SSD,purchase,18.0,0.0,1425.0,44.0,0.0,05-04-2023,,,,
USB-C Hub,sale,1.0,7069.9947999793285,4830.0,47.0,141.39989599958656,25-02-2023,,,,
Ethernet Adapter,sale,4.0,5827.720988782241,4682.0,38.0,116.55441977564482,16-03-2023,,,,
USB-C Hub,sale,4.0,2570.8820838617225,1992.0,21.0,51.41764167723445,07-01-2023,,,,
Webcam,sale,3.0,4802.888066114201,2955.0,27.0,96.05776132228402,24-03-2023,,,,
Wireless Mouse,sale,4.0,2387.0581727881554,1586.0,15.0,47.74116345576311,15-11-2023,,,,
Gaming Monitor,purchase,28.0,0.0,3492.0,79.0,0.0,07-06-2023,,,,
Mechanical Keyboard,sale,3.0,3289.750638246356,2263.0,36.0,65.79501276492712,11-09-2023,,,,
USB-C Hub,purchase,9.0,0.0,1297.0,41.0,0.0,09-12-2023,,,,
Bluetooth Speaker,sale,3.0,5272.900769010374,2995.0,38.0,105.45801538020747,09-01-2023,,,,
Wireless Mouse,purchase,31.0,0.0,2911.0,44.0,0.0,03-01-2023,,,,
Gaming Monitor,sale,3.0,5301.9710018453625,3152.0,28.0,106.03942003690725,01-05-2023,,,,
Bluetooth Speaker,sale,2.0,4698.573758596551,3423.0,41.0,93.97147517193102,22-04-2023,,,,
Mechanical Keyboard,sale,3.0,3193.2041106403967,2488.0,49.0,63.864082212807936,08-06-2023,,,,
Gaming Monitor,sale,1.0,2091.703860821397,1706.0,20.0,41.83407721642794,28-09-2023,,,,
Ethernet Adapter,purchase,69.0,0.0,3266.0,149.0,0.0,27-07-2023,,,,
Laptop Stand,sale,2.0,5852.381372430162,3541.0,15.0,117.04762744860324,15-09-2023,,,,
Laptop Stand,sale,1.0,5156.727566209604,4083.0,45.0,103.13455132419209,04-04-2023,,,,
Mechanical Keyboard,sale,1.0,5719.176527526229,3310.0,22.0,114.38353055052458,07-05-2023,,,,
Webcam,sale,1.0,8474.045719938378,4927.0,19.0,169.48091439876757,02-01-2023,,,,
Ethernet Adapter,purchase,73.0,0.0,2727.0,52.0,0.0,10-11-2023,,,,
Gaming Monitor,sale,3.0,7770.776112467886,4361.0,8.0,155.41552224935774,08-08-2023,,,,
Ethernet Adapter,purchase,74.0,0.0,2434.0,133.0,0.0,24-01-2023,,,,
Webcam,sale,3.0,1824.6944185710195,1143.0,35.0,36.49388837142039,12-12-2023,,,,
Bluetooth Speaker,sale,1.0,1117.7333314894397,638.0,20.0,22.354666629788795,08-12-2023,,,,
Webcam,sale,3.0,5844.546099773041,3763.0,49.0,116.89092199546081,03-01-2023,,,,
Gaming Monitor,sale,1.0,984.4013134375722,726.0,47.0,19.688026268751443,20-09-2023,,,,
Gaming Monitor,sale,3.0,2855.918777088456,1608.0,39.0,57.11837554176912,07-11-2023,,,,
Ethernet Adapter,purchase,97.0,0.0,600.0,82.0,0.0,12-11-2023,,,,
Noise Cancelling Headphones,purchase,63.0,0.0,3478.0,17.0,0.0,02-04-2023,,,,
Bluetooth Speaker,sale,4.0,2523.1839833459258,1411.0,16.0,50.463679666918516,15-12-2023,,,,
Laptop Stand,purchase,64.0,0.0,620.0,33.0,0.0,28-11-2023,,,,
Mechanical Keyboard,purchase,51.0,0.0,845.0,57.0,0.0,03-03-2023,,,,
USB-C Hub,purchase,78.0,0.0,3610.0,61.0,0.0,24-11-2023,,,,
External SSD,purchase,18.0,0.0,1039.0,89.0,0.0,10-03-2023,,,,
Webcam,sale,4.0,5821.065199474343,4348.0,10.0,116.42130398948686,05-12-2023,,,,
USB-C Hub,sale,3.0,3411.5791898166103,2402.0,36.0,68.2315837963322,24-07-2023,,,,
Bluetooth Speaker,sale,2.0,6750.259001506912,4748.0,10.0,135.00518003013823,27-02-2023,,,,
External SSD,purchase,49.0,0.0,2666.0,53.0,0.0,14-08-2023,,,,
Mechanical Keyboard,sale,1.0,2931.019621153219,1887.0,40.0,58.62039242306438,06-07-2023,,,,
External SSD,sale,3.0,2518.194089422841,1980.0,17.0,50.36388178845682,05-11-2023,,,,
Wireless Mouse,sale,2.0,1292.7747596291658,944.0,9.0,25.855495192583316,21-03-2023,,,,
Webcam,sale,1.0,5223.215211497278,3037.0,35.0,104.46430422994555,18-01-2023,,,,
Webcam,sale,2.0,1478.8167120982196,892.0,9.0,29.576334241964393,12-12-2023,,,,
Bluetooth Speaker,sale,3.0,5345.458666319329,3797.0,32.0,106.90917332638658,25-09-2023,,,,
Wireless Mouse,purchase,30.0,0.0,3903.0,145.0,0.0,29-10-2023,,,,
Bluetooth Speaker,sale,3.0,7294.249962069735,4409.0,41.0,145.88499924139472,12-04-2023,,,,
External SSD,purchase,26.0,0.0,1119.0,131.0,0.0,10-12-2023,,,,
Webcam,sale,3.0,5469.554917737896,4521.0,11.0,109.39109835475793,18-07-2023,,,,
Wireless Mouse,sale,3.0,1096.8322950537201,819.0,36.0,21.936645901074403,14-12-2023,,,,
Ethernet Adapter,sale,3.0,2662.2631300895428,1494.0,16.0,53.245262601790856,24-12-2023,,,,
USB-C Hub,sale,4.0,3175.930503749097,2538.0,31.0,63.51861007498194,26-07-2023,,,,
Webcam,purchase,34.0,0.0,3221.0,35.0,0.0,08-07-2023,,,,
Ethernet Adapter,sale,2.0,5371.136447141699,4239.0,48.0,107.42272894283398,08-07-2023,,,,
Gaming Monitor,purchase,6.0,0.0,1952.0,146.0,0.0,21-06-2023,,,,
Webcam,sale,4.0,7188.366726844841,4098.0,13.0,143.7673345368968,31-01-2023,,,,
Wireless Mouse,sale,1.0,6734.385036903782,4234.0,23.0,134.68770073807565,30-05-2023,,,,
Gaming Monitor,sale,1.0,2186.2724780202266,1753.0,28.0,43.725449560404535,19-06-2023,,,,
Ethernet Adapter,sale,3.0,4401.15024704621,3647.0,34.0,88.02300494092421,15-05-2023,,,,
Wireless Mouse,sale,3.0,7340.544875185883,4783.0,41.0,146.81089750371765,22-05-2023,,,,
Noise Cancelling Headphones,purchase,26.0,0.0,4635.0,113.0,0.0,01-12-2023,,,,
Wireless Mouse,purchase,33.0,0.0,3886.0,114.0,0.0,03-12-2023,,,,
External SSD,purchase,31.0,0.0,3950.0,109.0,0.0,17-03-2023,,,,
Mechanical Keyboard,sale,1.0,3885.8184325533257,2649.0,43.0,77.71636865106652,18-12-2023,,,,
Bluetooth Speaker,sale,1.0,1725.0676460252923,1397.0,12.0,34.501352920505845,09-10-2023,,,,
Laptop Stand,purchase,88.0,0.0,1050.0,140.0,0.0,18-12-2023,,,,
Gaming Monitor,sale,4.0,6343.89637062399,4484.0,43.0,126.8779274124798,26-12-2023,,,,
USB-C Hub,purchase,7.0,0.0,1770.0,42.0,0.0,19-10-2023,,,,
Ethernet Adapter,sale,1.0,1086.8373491871546,676.0,33.0,21.736746983743092,16-01-2023,,,,
Gaming Monitor,sale,1.0,6406.559678887569,3832.0,33.0,128.1311935777514,04-04-2023,,,,
USB-C Hub,sale,4.0,6034.836116011182,3354.0,19.0,120.69672232022364,02-09-2023,,,,
Noise Cancelling Headphones,sale,4.0,6340.166085111477,4062.0,46.0,126.80332170222954,02-07-2023,,,,
Wireless Mouse,sale,3.0,1274.7578748544315,897.0,35.0,25.49515749708863,21-02-2023,,,,
Ethernet Adapter,sale,4.0,3508.9144319779343,2833.0,22.0,70.17828863955869,22-03-2023,,,,
USB-C Hub,sale,2.0,993.887316964482,758.0,8.0,19.87774633928964,10-11-2023,,,,
Gaming Monitor,sale,2.0,8683.88112002884,4941.0,46.0,173.6776224005768,20-06-2023,,,,
USB-C Hub,sale,4.0,5440.445529091549,3662.0,31.0,108.80891058183099,20-02-2023,,,,
Noise Cancelling Headphones,purchase,85.0,0.0,1514.0,137.0,0.0,24-12-2023,,,,
USB-C Hub,sale,4.0,7485.986797661267,4919.0,26.0,149.71973595322535,20-04-2023,,,,
Mechanical Keyboard,sale,1.0,5997.4216571974475,3708.0,40.0,119.94843314394895,17-07-2023,,,,
Gaming Monitor,sale,2.0,6667.211626019479,4569.0,30.0,133.34423252038957,22-02-2023,,,,
External SSD,sale,1.0,3215.105321260679,2294.0,46.0,64.30210642521358,13-07-2023,,,,
Mechanical Keyboard,sale,3.0,1135.515086608126,693.0,8.0,22.71030173216252,02-11-2023,,,,
Noise Cancelling Headphones,sale,3.0,4834.310781308149,2740.0,31.0,96.68621562616298,27-03-2023,,,,
Laptop Stand,sale,3.0,4979.383859123034,4092.0,17.0,99.58767718246068,24-12-2023,,,,
Bluetooth Speaker,sale,4.0,2749.5337835745927,2232.0,30.0,54.99067567149186,20-06-2023,,,,
Gaming Monitor,sale,3.0,3787.45705584916,3085.0,10.0,75.7491411169832,13-02-2023,,,,
Laptop Stand,sale,1.0,4177.845691879481,2530.0,10.0,83.55691383758962,15-06-2023,,,,
Gaming Monitor,sale,2.0,3961.6854521747427,2554.0,6.0,79.23370904349485,30-12-2023,,,,
Bluetooth Speaker,sale,3.0,2243.7490507477582,1475.0,13.0,44.87498101495517,12-05-2023,,,,
Mechanical Keyboard,sale,2.0,4120.5698167190385,2974.0,12.0,82.41139633438077,27-03-2023,,,,
Webcam,sale,1.0,4573.539085520049,3336.0,33.0,91.47078171040098,19-03-2023,,,,
Gaming Monitor,sale,1.0,6802.876470238279,4105.0,47.0,136.05752940476557,23-09-2023,,,,
Gaming Monitor,sale,4.0,4762.005526720872,3062.0,45.0,95.24011053441744,25-04-2023,,,,
Ethernet Adapter,sale,3.0,2831.6599626047237,1944.0,30.0,56.63319925209447,20-11-2023,,,,
Bluetooth Speaker,sale,4.0,5485.95573875335,3482.0,29.0,109.719114775067,26-06-2023,,,,
Laptop Stand,sale,4.0,3458.127280262305,2494.0,35.0,69.1625456052461,22-06-2023,,,,
Laptop Stand,sale,1.0,4004.4081860669826,3007.0,43.0,80.08816372133965,16-02-2023,,,,
Ethernet Adapter,sale,2.0,4045.707670488412,2388.0,6.0,80.91415340976825,09-12-2023,,,,
Noise Cancelling Headphones,purchase,10.0,0.0,1844.0,139.0,0.0,17-02-2023,,,,
USB-C Hub,purchase,25.0,0.0,1707.0,68.0,0.0,09-10-2023,,,,
USB-C Hub,sale,4.0,4338.100672697856,2443.0,7.0,86.76201345395712,22-11-2023,,,,
Noise Cancelling Headphones,sale,2.0,944.5616313910199,608.0,10.0,18.891232627820397,08-09-2023,,,,
USB-C Hub,sale,1.0,4294.912668674428,3553.0,37.0,85.89825337348856,27-09-2023,,,,
Gaming Monitor,sale,2.0,6173.414299661361,3774.0,17.0,123.46828599322723,06-02-2023,,,,
Wireless Mouse,sale,4.0,7480.4964553336185,4867.0,18.0,149.60992910667238,13-12-2023,,,,
Ethernet Adapter,purchase,42.0,0.0,2037.0,70.0,0.0,18-03-2023,,,,
External SSD,sale,3.0,3478.7275233724754,2517.0,40.0,69.57455046744951,15-04-2023,,,,
USB-C Hub,sale,3.0,2310.3923116110213,1493.0,18.0,46.207846232220426,16-03-2023,,,,
Laptop Stand,sale,1.0,3543.5925027833964,2450.0,11.0,70.87185005566793,25-03-2023,,,,
Laptop Stand,purchase,32.0,0.0,1669.0,137.0,0.0,31-10-2023,,,,
Ethernet Adapter,sale,3.0,2402.075412013064,1690.0,18.0,48.04150824026129,19-08-2023,,,,
Bluetooth Speaker,sale,2.0,2351.832114454025,1410.0,9.0,47.036642289080504,26-09-2023,,,,
Ethernet Adapter,purchase,78.0,0.0,4744.0,74.0,0.0,25-01-2023,,,,
Mechanical Keyboard,purchase,33.0,0.0,3838.0,113.0,0.0,16-11-2023,,,,
Bluetooth Speaker,sale,2.0,2160.504484006262,1498.0,6.0,43.210089680125236,24-11-2023,,,,
Gaming Monitor,purchase,33.0,0.0,2695.0,59.0,0.0,21-09-2023,,,,
Mechanical Keyboard,purchase,70.0,0.0,2532.0,144.0,0.0,22-11-2023,,,,
